4|(object_2 ORANGE CYLINDER,)|to the left of the red sphere|to the left of the red sphere|'RelationLandmarkPhrase\n  OrientationRelation\n    DestinationTag "to"\n    Article "the"\n    Direction "left"\n    BelongingTag "of"\n  ReferringExpression\n    Article "the"\n    AdjectiveNounPhrase\n      AdjectivePhrase\n        Adjective "red"\n      Noun "sphere"\n'|
2|(object_4 GREEN BOX,)|at the end of the table|at the end of the table|'RelationLandmarkPhrase\n  Relation "at"\n  ExtrinsicReferringExpression\n    Article "the"\n    RelationNounPhrase\n      NounPhrase\n        Noun "end"\n      RelationLandmarkPhrase\n        PartOfRelation\n          BelongingTag "of"\n        ReferringExpression\n          Article "the"\n          NounPhrase\n            Noun "table"\n'|
1|(object_5 PURPLE BOX,)|near the top edge of the table|near the top edge of the table|'RelationLandmarkPhrase\n  Relation "near"\n  ExtrinsicReferringExpression\n    Article "the"\n    RelationNounPhrase\n      AdjectiveNounPhrase\n        AdjectivePhrase\n          OrientationAdjective\n            Direction "top"\n        Noun "edge"\n      RelationLandmarkPhrase\n        PartOfRelation\n          BelongingTag "of"\n        ReferringExpression\n          Article "the"\n          NounPhrase\n            Noun "table"\n'|
5|(object_2 PURPLE SPHERE,)|next to the green cube in the middle of the table|next to the green cube in the middle of the table|'RelationLandmarkPhrase\n  Relation "next to"\n  ExtrinsicReferringExpression\n    Article "the"\n    RelationNounPhrase\n      AdjectiveNounPhrase\n        AdjectivePhrase\n          Adjective "green"\n        Noun "cube"\n      RelationLandmarkPhrase\n        OnRelation "in"\n        ExtrinsicReferringExpression\n          Article "the"\n          RelationNounPhrase\n            NounPhrase\n              Noun "middle"\n            RelationLandmarkPhrase\n              PartOfRelation\n                BelongingTag "of"\n              ReferringExpression\n                Article "the"\n                NounPhrase\n                  Noun "table"\n'|
3|(object_2 BLUE CYLINDER,)|in the far left corner of the table, near the green rectangle and orange cylinder|in the far left corner of the table, near the green rectangle and orange cylinder|'RelationLandmarkPhrase\n  OnRelation "in"\n  ExtrinsicReferringExpression\n    Article "the"\n    RelationNounPhrase\n      AdjectiveNounPhrase\n        TwoAdjectivePhrase\n          OrientationAdjective\n            Direction "far"\n          OrientationAdjective\n            Direction "left"\n        Noun "corner"\n      RelationLandmarkPhrase\n        PartOfRelation\n          BelongingTag "of"\n        ReferringExpression\n          Article "the"\n          NounPhrase\n            Noun "table"\n'|'RelationLandmarkPhrase\n  Relation "near"\n  ReferringExpression\n    Article "the"\n    AdjectiveNounPhrase\n      AdjectivePhrase\n        Adjective "green"\n      Noun "rectangle"\n'|
1|(object_1 BLUE SPHERE,)|next to an orange circle|next to an orange circle|'RelationLandmarkPhrase\n  Relation "next to"\n  ReferringExpression\n    Article "an"\n    AdjectiveNounPhrase\n      AdjectivePhrase\n        Adjective "orange"\n      Noun "circle"\n'|
1|(object_3 ORANGE BOX,)|slightly to the right and behind the blue sphere| to the right and behind the blue sphere|'RelationLandmarkPhrase\n  Relation "behind"\n  ReferringExpression\n    Article "the"\n    AdjectiveNounPhrase\n      AdjectivePhrase\n        Adjective "blue"\n      Noun "sphere"\n'|
5|(object_2 PURPLE SPHERE,)|laying next to a green rectangle in the middle of the table| next to a green rectangle in the middle of the table|'RelationLandmarkPhrase\n  Relation "next to"\n  ExtrinsicReferringExpression\n    Article "a"\n    RelationNounPhrase\n      AdjectiveNounPhrase\n        AdjectivePhrase\n          Adjective "green"\n        Noun "rectangle"\n      RelationLandmarkPhrase\n        OnRelation "in"\n        ExtrinsicReferringExpression\n          Article "the"\n          RelationNounPhrase\n            NounPhrase\n              Noun "middle"\n            RelationLandmarkPhrase\n              PartOfRelation\n                BelongingTag "of"\n              ReferringExpression\n                Article "the"\n                NounPhrase\n                  Noun "table"\n'|
1|(object_4 PINK BOX,)|against the back edge of the table and close to the right corner|against the back edge of the table and close to the right corner|'RelationLandmarkPhrase\n  Relation "close to"\n  ReferringExpression\n    Article "the"\n    AdjectiveNounPhrase\n      AdjectivePhrase\n        OrientationAdjective\n          Direction "right"\n      Noun "corner"\n'|
5|(object_5 GREEN BOX,)|next to a purple sphere near the end of the table|next to a purple sphere near the end of the table|'RelationLandmarkPhrase\n  Relation "next to"\n  ExtrinsicReferringExpression\n    Article "a"\n    RelationNounPhrase\n      AdjectiveNounPhrase\n        AdjectivePhrase\n          Adjective "purple"\n        Noun "sphere"\n      RelationLandmarkPhrase\n        Relation "near"\n        ExtrinsicReferringExpression\n          Article "the"\n          RelationNounPhrase\n            NounPhrase\n              Noun "end"\n            RelationLandmarkPhrase\n              PartOfRelation\n                BelongingTag "of"\n              ReferringExpression\n                Article "the"\n                NounPhrase\n                  Noun "table"\n'|
2|(object_4 GREEN BOX,)|on the far back corner of the table|on the far back corner of the table|'RelationLandmarkPhrase\n  OnRelation "on"\n  ExtrinsicReferringExpression\n    Article "the"\n    RelationNounPhrase\n      AdjectiveNounPhrase\n        TwoAdjectivePhrase\n          OrientationAdjective\n            Direction "far"\n          OrientationAdjective\n            Direction "back"\n        Noun "corner"\n      RelationLandmarkPhrase\n        PartOfRelation\n          BelongingTag "of"\n        ReferringExpression\n          Article "the"\n          NounPhrase\n            Noun "table"\n'|
2|(object_5 PURPLE BOX,)|near the middle of the table|near the middle of the table|'RelationLandmarkPhrase\n  Relation "near"\n  ExtrinsicReferringExpression\n    Article "the"\n    RelationNounPhrase\n      NounPhrase\n        Noun "middle"\n      RelationLandmarkPhrase\n        PartOfRelation\n          BelongingTag "of"\n        ReferringExpression\n          Article "the"\n          NounPhrase\n            Noun "table"\n'|
4|(object_5 YELLOW BOX,)|close to the middle of the table and near a red sphere and an orange cylinder|close to the middle of the table and near a red sphere and an orange cylinder|'RelationLandmarkPhrase\n  Relation "close to"\n  ExtrinsicReferringExpression\n    Article "the"\n    RelationNounPhrase\n      NounPhrase\n        Noun "middle"\n      RelationLandmarkPhrase\n        PartOfRelation\n          BelongingTag "of"\n        ReferringExpression\n          Article "the"\n          NounPhrase\n            Noun "table"\n'|'RelationLandmarkPhrase\n  Relation "near"\n  ReferringExpression\n    Article "a"\n    AdjectiveNounPhrase\n      AdjectivePhrase\n        Adjective "red"\n      Noun "sphere"\n'|
4|(object_4 YELLOW BOX,)|near a red sphere|near a red sphere|'RelationLandmarkPhrase\n  Relation "near"\n  ReferringExpression\n    Article "a"\n    AdjectiveNounPhrase\n      AdjectivePhrase\n        Adjective "red"\n      Noun "sphere"\n'|
1|(object_4 PINK BOX,)|close to the edge of the table|close to the edge of the table|'RelationLandmarkPhrase\n  Relation "close to"\n  ExtrinsicReferringExpression\n    Article "the"\n    RelationNounPhrase\n      NounPhrase\n        Noun "edge"\n      RelationLandmarkPhrase\n        PartOfRelation\n          BelongingTag "of"\n        ReferringExpression\n          Article "the"\n          NounPhrase\n            Noun "table"\n'|
1|(object_1 BLUE SPHERE,)|just to the right and slightly in front of the orange cylinder| to the right and in front of the orange cylinder|'RelationLandmarkPhrase\n  Relation "in front of"\n  ReferringExpression\n    Article "the"\n    AdjectiveNounPhrase\n      AdjectivePhrase\n        Adjective "orange"\n      Noun "cylinder"\n'|
4|(object_2 ORANGE CYLINDER,)|behind the large yellow rectangular prism, to the left of the red sphere, and in front of the medium yellow rectangular prism and the green rectangular prism|behind the yellow rectangular prism, to the left of the red sphere, and in front of the yellow rectangular prism and the green rectangular prism|'RelationLandmarkPhrase\n  Relation "behind"\n  ReferringExpression\n    Article "the"\n    AdjectiveNounPhrase\n      TwoAdjectivePhrase\n        Adjective "yellow"\n        Adjective "rectangular"\n      Noun "prism"\n'|'RelationLandmarkPhrase\n  OrientationRelation\n    DestinationTag "to"\n    Article "the"\n    Direction "left"\n    BelongingTag "of"\n  ReferringExpression\n    Article "the"\n    AdjectiveNounPhrase\n      AdjectivePhrase\n        Adjective "red"\n      Noun "sphere"\n'|'RelationLandmarkPhrase\n  Relation "in front of"\n  ReferringExpression\n    Article "the"\n    AdjectiveNounPhrase\n      TwoAdjectivePhrase\n        Adjective "yellow"\n        Adjective "rectangular"\n      Noun "prism"\n'|
1|(object_2 ORANGE CYLINDER,)|next to the blue ball|next to the blue ball|'RelationLandmarkPhrase\n  Relation "next to"\n  ReferringExpression\n    Article "the"\n    AdjectiveNounPhrase\n      AdjectivePhrase\n        Adjective "blue"\n      Noun "ball"\n'|
1|(object_5 PURPLE BOX,)|the object is on the back side of the table, close to the back right corner|the object on the back side of the table, close to the back right corner|'RelationLandmarkPhrase\n  Relation "close to"\n  ReferringExpression\n    Article "the"\n    AdjectiveNounPhrase\n      TwoAdjectivePhrase\n        OrientationAdjective\n          Direction "back"\n        OrientationAdjective\n          Direction "right"\n      Noun "corner"\n'|
5|(object_5 GREEN BOX,)|toward the left and at the end|toward the left and at the end|'RelationLandmarkPhrase\n  Relation "at"\n  ReferringExpression\n    Article "the"\n    NounPhrase\n      Noun "end"\n'|
3|(object_2 BLUE CYLINDER,)|two thirds of the way down the length of the table, one third of the way down the width, to the left of the green rectangle|two thirds of the way down the length of the table, one third of the way down the width, to the left of the green rectangle|'RelationLandmarkPhrase\n  OrientationRelation\n    DestinationTag "to"\n    Article "the"\n    Direction "left"\n    BelongingTag "of"\n  ReferringExpression\n    Article "the"\n    AdjectiveNounPhrase\n      AdjectivePhrase\n        Adjective "green"\n      Noun "rectangle"\n'|
3|(object_1 GREEN CYLINDER,)|on the far side of the table, very close to the edge, about half way between the center line and the right side of the table|on the far side of the table, close to the edge, half way between the center line and the right side of the table|'RelationLandmarkPhrase\n  OnRelation "on"\n  ExtrinsicReferringExpression\n    Article "the"\n    RelationNounPhrase\n      AdjectiveNounPhrase\n        AdjectivePhrase\n          OrientationAdjective\n            Direction "far"\n        Noun "side"\n      RelationLandmarkPhrase\n        PartOfRelation\n          BelongingTag "of"\n        ReferringExpression\n          Article "the"\n          NounPhrase\n            Noun "table"\n'|'RelationLandmarkPhrase\n  Relation "close to"\n  ReferringExpression\n    Article "the"\n    NounPhrase\n      Noun "edge"\n'|
3|(object_5 ORANGE BOX,)|near the middle of the right side of the table|near the middle of the right side of the table|'RelationLandmarkPhrase\n  Relation "near"\n  ExtrinsicReferringExpression\n    Article "the"\n    RelationNounPhrase\n      NounPhrase\n        Noun "middle"\n      RelationLandmarkPhrase\n        PartOfRelation\n          BelongingTag "of"\n        ExtrinsicReferringExpression\n          Article "the"\n          RelationNounPhrase\n            AdjectiveNounPhrase\n              AdjectivePhrase\n                OrientationAdjective\n                  Direction "right"\n              Noun "side"\n            RelationLandmarkPhrase\n              PartOfRelation\n                BelongingTag "of"\n              ReferringExpression\n                Article "the"\n                NounPhrase\n                  Noun "table"\n'|
2|(object_4 GREEN BOX,)|at the far end of the table slightly to the right of the middle|at the far end of the table to the right of the middle|'RelationLandmarkPhrase\n  Relation "at"\n  ExtrinsicReferringExpression\n    Article "the"\n    RelationNounPhrase\n      AdjectiveNounPhrase\n        AdjectivePhrase\n          OrientationAdjective\n            Direction "far"\n        Noun "end"\n      RelationLandmarkPhrase\n        PartOfRelation\n          BelongingTag "of"\n        ExtrinsicReferringExpression\n          Article "the"\n          RelationNounPhrase\n            NounPhrase\n              Noun "table"\n            RelationLandmarkPhrase\n              OrientationRelation\n                DestinationTag "to"\n                Article "the"\n                Direction "right"\n                BelongingTag "of"\n              ReferringExpression\n                Article "the"\n                NounPhrase\n                  Noun "middle"\n'|
